area,topic,servicename,foruser,deptname,promiseday,ckcs,wscs,starprorepty
翔安区,安全生产,非煤矿矿山建设项目安全设施设计审查,企业,翔安区安全生产监督管理局,10个工作日,1.0,2.0,4
翔安区,安全生产,第三类非药品类易制毒化学品经营备案,企业,翔安区安全生产监督管理局,0个工作日,1.0,1.0,4
翔安区,安全生产,生产经营单位生产安全事故应急预案备案,企业,翔安区安全生产监督管理局,1个工作日,1.0,2.0,4
翔安区,安全生产,危险化学品经营许可证延期,企业,翔安区安全生产监督管理局,10个工作日,2.0,2.0,3
翔安区,安全生产,储存烟花爆竹建设项目安全设施设计审查,企业,翔安区安全生产监督管理局,7个工作日,2.0,2.0,3
翔安区,安全生产,生产、储存危险化学品企业的安全评价报告以及整改方案落实情况的备案,企业,翔安区安全生产监督管理局,7个工作日,1.0,2.0,4
翔安区,安全生产,工作场所职业病危害申报备案,"企业,事业单位,其他组织",翔安区安全生产监督管理局,1个工作日,1.0,2.0,4
翔安区,安全生产,升放无人驾驶自由气球或者系留气球活动许可,企业,翔安区气象局,0个工作日,0.0,1.0,5
翔安区,安全生产,生产、储存危险化学品单位的转产、停产、停业或者解散的处置方案的备案,企业,翔安区安全生产监督管理局,7个工作日,1.0,2.0,4
翔安区,安全生产,金属冶炼建设项目安全设施设计审查,企业,翔安区安全生产监督管理局,7个工作日,2.0,2.0,3
翔安区,安全生产,危险化学品经营许可证新办证,企业,翔安区安全生产监督管理局,10个工作日,2.0,2.0,3
翔安区,环保绿化,辐射安全许可证注销（初审）,"企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,建设项目竣工环境保护设施（固废、噪声）验收许可,"企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市翔安环境保护局,0个工作日,0.0,1.0,5
翔安区,环保绿化,辐射安全许可证延续（初审）,"企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,企业环境应急预案备案,"企业,事业单位",厦门市翔安环境保护局,2个工作日,0.0,,5
翔安区,环保绿化,调整动工竣工期限,"个人,企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,环保绿化,环境影响后评价备案,"企业,事业单位,行政机关,其他组织",厦门市翔安环境保护局,0个工作日,1.0,1.0,4
翔安区,环保绿化,建设项目环境影响报告书许可,"企业,事业单位,行政机关,其他组织",厦门市翔安环境保护局,35个工作日,1.0,1.0,4
翔安区,环保绿化,辐射安全许可证申请（初审）,"企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,出口加工区固体（危险）废物转移许可（初审）,"企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,排污口及其标志、排污口的采样测流设施、污染源自动监控系统变动许可,企业,厦门市翔安环境保护局,7个工作日,1.0,,4
翔安区,环保绿化,建设项目环境影响登记表备案,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市翔安环境保护局,0个工作日,0.0,,5
翔安区,环保绿化,辐射安全许可证变更（初审）,"企业,其他组织",厦门市翔安环境保护局,1个小时,1.0,1.0,4
翔安区,环保绿化,进口固体废物许可(初审),"个人,企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,建设项目环境影响报告表许可,"企业,事业单位,行政机关,其他组织",厦门市翔安环境保护局,22个工作日,1.0,1.0,4
翔安区,环保绿化,防治污染设施拆除或闲置许可,"企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,关闭、闲置或者拆除生活垃圾处置的设施、场所许可,企业,厦门市翔安环境保护局,7个工作日,1.0,,4
翔安区,环保绿化,建筑施工禁止时段超标排放噪声、振动许可,"企业,事业单位,行政机关,其他组织",厦门市翔安环境保护局,2个工作日,1.0,,4
翔安区,环保绿化,危险废物收集经营许可证核发,"个人,企业",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,固体（危险）废物跨省转移许可(初审),"企业,其他组织",厦门市翔安环境保护局,7个工作日,1.0,1.0,4
翔安区,环保绿化,排放污染物许可证核发,企业,厦门市翔安环境保护局,7个工作日,1.0,,4
翔安区,环保绿化,环境卫生设施拆迁许可,"个人,企业,事业单位,行政机关",翔安区建设局,7个工作日,1.0,3.0,4
翔安区,国土规划,征用文物保护单位保护范围内土地的审批,"个人,企业",翔安区文体广电出版旅游局,7个工作日,2.0,2.0,3
翔安区,国土规划,建设项目用地预审,"个人,企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,6个工作日,1.0,3.0,4
翔安区,国土规划,限制性出让用地抵押,"企业,事业单位,行政机关",厦门市国土资源与房产管理局翔安分局,12个工作日,1.0,3.0,4
翔安区,国土规划,采矿权注销登记,"个人,企业,事业单位,行政机关,社团组织,其他组织",厦门市国土资源与房产管理局翔安分局,14个工作日,1.0,1.0,4
翔安区,国土规划,划拨用地或限制性出让用地变更为完全出让,"个人,企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,公开出让国有建设用地使用权受让人变更,"企业,事业单位,行政机关,民办非企业单位,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,临时用地许可,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局翔安分局,7个工作日,1.0,3.0,4
翔安区,国土规划,划拨国有建设用地使用权,"企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,12个工作日,1.0,3.0,4
翔安区,国土规划,企业改制涉及划拨或限制性出让土地资产,"企业,事业单位,民办非企业单位,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,协议出让国有建设用地使用权,"企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,调整动工竣工期限,"个人,企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,自有用地建筑功能临时变更土用途地年租金征收,"企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,建设项目周边市政道路或绿地地下国有建设用地使用权利用,"企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,国土规划,采矿权延续登记,"个人,企业",厦门市国土资源与房产管理局翔安分局,14个工作日,1.0,1.0,4
翔安区,国土规划,农用地转用和土地征收-征地告知书核发,"企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,4个工作日,1.0,3.0,4
翔安区,国土规划,建设用地指标变更结缴地价,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局翔安分局,12个工作日,1.0,3.0,4
翔安区,国土规划,乡镇企业、镇村公共设施和公益事业使用集体建设用地,"企业,事业单位,行政机关,其他组织",厦门市国土资源与房产管理局翔安分局,10个工作日,1.0,3.0,4
翔安区,档案文物,对文物保护单位实施原址保护措施的审批,"个人,企业",翔安区文体广电出版旅游局,7个工作日,1.0,1.0,4
翔安区,档案文物,文物保护单位建设控制地带内建设工程设计方案的审批,"个人,企业",翔安区文体广电出版旅游局,7个工作日,1.0,1.0,4
翔安区,档案文物,在文物保护单范围内进行建设工程或者爆破、钻探、挖掘作业审批,"个人,企业",翔安区文体广电出版旅游局,7个工作日,2.0,2.0,3
翔安区,档案文物,修缮文物保护单位或不可移动文物审批,"个人,企业",翔安区文体广电出版旅游局,7个工作日,2.0,2.0,3
翔安区,档案文物,征用文物保护单位保护范围内土地的审批,"个人,企业",翔安区文体广电出版旅游局,7个工作日,2.0,2.0,3
翔安区,文体教育,个体演员、个体演出经纪人备案,"个人,企业",翔安区文体广电出版旅游局,7个工作日,1.0,1.0,4
翔安区,交通运输,道路客运企业变更法定代表人、名称、地址备案（经营范围为县内）,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,汽车租赁企业经营许可,企业,翔安区运输管理所,7个工作日,2.0,2.0,3
翔安区,交通运输,道路客运企业扩大经营范围（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,道路普货运输经营者设立分支机构的备案,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,道路客运企业设立子公司（经营范围为县内）,企业,翔安区运输管理所,7个工作日,2.0,2.0,3
翔安区,交通运输,道路客运企业减少经营范围备案（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,道路客运班线（或车辆）终止经营（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,道路客运班线主要途经地变更（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,道路客运班线经营许可（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,道路客运企业经营许可（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,普通机动车驾驶员培训机构变更名称、法定代表人等事项备案,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,普通机动车驾驶员培训经营许可证补发,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,旅游包车运力投放许可（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,道路运输驾驶员从业资格培训许可,企业,翔安区运输管理所,5个工作日,1.0,2.0,3
翔安区,交通运输,经营性道路客货运输车辆道路运输证配发（其它）,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,经营性道路客货运输车辆道路运输证注销,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,普通机动车驾驶员培训经营许可证换发,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,道路客运站（场）经营许可,企业,翔安区运输管理所,5个工作日,1.0,2.0,3
翔安区,交通运输,道路客运班线日发班次变更（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,经营性道路客货运输车辆道路运输证过户,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,经营性道路客货运输车辆道路运输证遗失补证,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,机动车维修经营许可证换证,企业,翔安区运输管理所,5个工作日,1.0,2.0,3
翔安区,交通运输,旅游包车客运终止经营（经营范围为县内）,企业,翔安区运输管理所,7个工作日,1.0,2.0,3
翔安区,交通运输,机动车维修经营者注销,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,经营性道路客货运输车辆道路运输证换发,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,道路客运企业《道路运输经营许可证》换发（经营范围为县内）,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,道路客运企业设立分公司备案（经营范围为县内）,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
翔安区,交通运输,道路客运企业终止经营（经营范围为县内）,企业,翔安区运输管理所,0个工作日,1.0,1.0,4
