title,time,content,repcontent,reply_p,reply_ta
社保转出,2013/7/26 0:00,你好！我想请问下我想把社保医保从厦门转到我四川可是我不知道我在厦门务工最后一个单位是在哪里给我投保的因此我没有办法提供手续怎么办？？,8月6日AM10:17电话联系参保人，办理转出委托姐姐办理，已告知提供委托书，参保人身份证复印件，代办人身份证原件复印件到市政务二楼A厅社保大厅可办理。,,2013/8/9 0:00
如何进行马拉松报名,2013/7/26 0:00,如何进行马**报名？如何进行马**报名？如何进行马**报名？如何进行马**报名？如何进行马**报名,请到马拉松的官网进行报名！,,2013/7/26 0:00
厦门岛内落户面积要求,2013/7/26 0:00,你好，我想咨询下现在购买岛内东部三片区还是执行100平方米以上的新房就可以落户吗？？,是的。,,2013/8/9 0:00
营业执照,2013/7/26 0:00,你好，我想请问下，营业执照副本破损的换要如何办理更换？,请直接执营业执照正副本，公司盖章、法定代表人签字的换证申请书；《指定代表或共同委托代理人的证明》表格公司盖章至登记机关申请。,,2013/8/7 0:00
公积金新开户，什么时候可以拿到“接收证明”？？,2013/7/26 0:00,我刚到厦门新公司入职，新公司给我开了一个公积金账户旧公司是在北京，我想把旧公司的公积金转到厦门新公司。请问什么时候可以去厦门公积金中心，拿“接收证明”？？？？个人拿身份证去可以办么，还是要公司去才能办？？谢谢。,经本人核实，本人已按个体参保，之前持有的社保卡，是通过社区居委会办理的，此卡只要在参保状态下，可以正常使用。如需更换此卡，本人可以凭本人身份证原件及社保卡，到就近的社保中心办理更换手续，五个工作日领取。,,2013/8/6 0:00
婴儿落户问题,2013/7/29 0:00,您好，本人是由于工作问题户口迁移到厦门的集体户当中。1、以后我的孩子落户厦门需要哪些手续？！可否在夏上公立学校。2、我和我太太都是独生子女。在夏可否享有生二胎权利？！我太太非夏户口。,"一、办理条件1、父母双方或一方为本市常住户口,父母户口因购房迁入，需常住户口满3年。2、投靠父（母）的子女年龄未满18周岁。3、父母离婚其未成年子女可根据离婚协议或法院判决投靠抚养人落户。本市岛外人员投靠岛内父（母）落户参照上述条件。二、所需材料1、子女的户口簿、身份证（年满16周岁）。2、父（母）的户口簿、身份证、结婚证，若子女与父（母）户口不在一起或在一起但父母与子女关系不明确的，应提供父母与子女关系证明(由子女户口所在地派出所出示)，父母离婚需提供离婚协议或法院判决。3、如投靠的子女属收养的，需提供《收养证》或事实收养公证。4、如投靠的子女属非婚生育的需提供有鉴定资质单位出具的父母与子女的《亲子鉴定书》。5、如投靠的子女属出生申报时未随父母落户的需提供有鉴定资质单位出具的父母与子女的《亲子鉴定书》。",,2013/8/9 0:00
新生儿社保卡,2013/7/29 0:00,我想问下我和老公都是湖里区的户口（属挂靠朋友家里的那种）我想问下我们小孩的户口也和我们一起挂在朋友家里，我想问下我拿社保卡是去枋湖市政中心拿还是去康乐市政中心拿吖?,已于8月6日早上10：46回复当事人，先到居委会参加新生儿投保，确定投保成功后，于五个工作日后，携带申报成功的投保单，新生儿户口本原件，及代办人身份证原件到市政务服务中心二楼A厅3、4号窗口办理新生儿社保卡。,,2013/8/9 0:00
毕业生落户,2013/7/29 0:00,去市政务服务中心办毕业生落户需要带什么材料？要带公司营业执照么？,1、市人事、教育部门签发《普通大中专院校毕业生就业情况登记表》；2、当事人身份证、户口簿原件及复印件，报到复印件2份，单位营业执照（副本）原件及复印件（需加盖单位公章）。3、其他材料：1、入户在档案代理部门的，应持档案代理部门出具的证明、集体户口簿复印件（复印件上需注明一们仍在此集体户内成员的身份证号码），需入户地派出所《登记表》的入户地址栏签章；拟落户地隶属思明区的，除大学路派出所（原厦大所）外，在思明公安分局办理。2、入户在直系亲属户内的，应提供关系证明原件、亲属户口簿原件及复印件，需入户地派出所《登记表》的入户地址栏签章；拟落户地隶属思明区的，除大学路派出所（原厦大所）外，在思明公安分局办理。、3、入户在亲友户内的，应提供亲友挂靠责任书原件及复印件、亲友户口簿原件及复印件，需入户地派出所《登记表》的入户地址栏签章；拟落户地隶属思明区的，除大学路派出所（原厦大所）外，在思明公安分局办理。4、入户在单位或社区集体户内的，应提供单位或社区集体户口簿复印件，需入户地派出所《登记表》的入户地址栏签章；拟落户地隶属思明区的，除大学路派出所（原厦大所）外，在思明公安分局办理。5、入户在本人自购住房的，单位营业执照可只提供复印件但需提供自购住房房屋产权证的原件及复印件。,,2013/8/9 0:00
在医院看病住院的报销咨询,2013/7/29 0:00,在中医院住院了几天，在第一医院看医生。花了大几千。请问，现在要拿去报销，需要携带哪些票据和东西？,参保人看病费用已刷社保卡正常支付，不存在再次报销，已打电话告知。,,2013/8/20 0:00
刻制发票专用章,2013/7/29 0:00,我公司需刻制发票专用章，可用网络公章刻制申请表吗,申请刻制发票专用章所需资料：1、网址：www.xmyz.com.cn网上申请打印《厦门市公安局网络公章刻制申请表》一份，加盖单位行政公章。2、营业执照副本原件、复印件一份3、税务登记证副本原件及复印件一份；4、法人身份证复印件一份；5、经办人身份证原件及复印件一份。,,2013/8/28 0:00
共有产权房产户口迁移,2013/7/29 0:00,您好！我是外市户口的，我在厦门有一套两人共有产权的房子，现拟将其中一人的的家庭户口（3人）迁移到厦门。另一共有人需经公证机构公证放弃办理常住人口。请问办理公证时一定要在厦门办理吗？如在我所在地办理公证是否有效？谢谢！,可以在所在地公证。但请注意公证是否内容符合要求。,,2013/8/9 0:00
88######39@qq.com,2013/7/29 0:00,在帮外籍办商务签证中发现俄罗斯护照号码很奇怪，号码为51No###8132其中o有下划线，那正确的护照号码应该是51###8132还是51NO###8132，谢谢,此问题请持护照到市公安局出入境管理处询问。,,2013/8/9 0:00
有关旧住宅加装电梯竣工的证明,2013/7/29 0:00,你好！旧住宅加装电梯现已完成，申请财政拨款时需质量安全监督站的证明，请问质量监督站需什么资料办理？谢谢！,加装电梯工程施工技术服务接收凭证表格（填写完整并根据表格要求提供的材料到质量安全监督站受理）。,,2013/8/7 0:00
地基处理处理工程能否单独办理施工图审查,2013/7/30 0:00,近期我司完成了某项目的地基处理施工图设计，地基处理方式为排水板施打+堆载预压，地基处理面积约12万m2，已办理完立项、用地批复、用地规划许可证、方案设计批复等手续，请问能否对地基处理施工图进行施工图审查,桩基、基坑、地勘都要进行施工图审查。,,2013/8/7 0:00
报到证改派,2013/7/30 0:00,2012年毕业生，厦门户口，厦门本科生，已离开报到证上那家公司，当时未报道，现就职于厦门一家企业，现在想报道的话该怎么办？单位帮忙办理怎么做，个人自己办理怎么做。需要准备什么。,已答复当事人。,,2013/8/7 0:00
毕业生报道,2013/7/30 0:00,您好，我想咨询下，应届毕业生报道证上写着待就业，那该去哪里办理待就业转就业，该需要什么材料，以及报到证该去哪里报道，到时候带的材料有就业协议书吗？,已答复当事人。,,2013/8/7 0:00
关于落户问题,2013/9/11 0:00,您好，我是09厦大毕业的学生，今日上午去市政服务中心报道，下午在公安思明分局办理落户手续，但是工作人员说网上查不到我的相关信息，相关的手续都已经齐全，我就想知道相关的信息什么时候才能被录进系统，能不能尽快录一下？方便办理落户的手续。,公务员局录入信息后需2-3个工作日才能将信息对接入公安系统，故需3个工作日后到思明分局办理才能查询到人事信息。,,2013/9/27 0:00
是否属二套房,2013/9/11 0:00,您好，我继承父母一套房子，现想再买一套房，是算第二套吗，还是算首套房,如已办理继承相关手续，则再购买房产属于第二套房。,,2013/9/27 0:00
关于夫妻投靠落户事宜咨询,2013/9/11 0:00,您好！我老公是仙游的，我是厦门户口，根据夫妻投靠落户已到市政务中心办理了手续，16号拿准迁证，请问拿完准迁证他要回仙游办理手续吗？以及拿到准迁证后的手续是怎样的？那新身份证如何办理？！谢谢！,不需回仙游办理。落户所需材料：回执单、《人口信息采集表》（须当事人信息）、申请入户登记表、申请人的户口薄、当事人原籍户口簿、身份证。新身份证在落户地派出所（落户地属思明区的在思明公安局）直接采集人像、指纹办理。,,2013/9/27 0:00
