style,section,deliver_t,title,content,reply_c,reply_t
建议,"市场监督管理局,环保分局,市场监督管理局,环保分局,杏滨街道,市场监督管理局,市场监督管理局",2016/8/20 16:13,继MD###3013续。,按照你们所说他使用的松香符合相关规定，那么他造成的环境污染该有谁管理呢，总不能说这东西符合市场规定就随便用了吧，导致整个村庄乌烟瘴气，气味非常的刺鼻，村里的新生儿越来越多，大人没关系，小孩子受的了吗，总要有人管管这恶臭吧。,我局已依职权对该店的执照办理情况和食品安全情况进行执法检查，未发现问题。,2016/10/19 10:45
建议,"市场监督管理局,环保分局,市场监督管理局,环保分局,杏滨街道,环保分局,市场监督管理局",2016/8/20 16:15,继MD###3013续。,按照你们的调查结果，他所使用的松香符合规定没，但是这种松香散发出的恶臭所造成的环境问题该有谁来管理，总要有人对这恶臭进行管理吧，不能说他符合规定就随便给他用，搞的整个村庄恶臭难闻，村庄里现在新生儿越来越多，大人也许可以受的了这种刺鼻的恶臭味，新生儿能受的了吗，希望相关部门解决下这个问题。,经我局执法人员现场检查，该点宰杀鸭子使用的松香为“松香甘油酯”，按照《食品安全国家标准食品食品添加剂标准（GB2760-2014）》和《家禽屠宰卫生检疫规范（NY467-2001）》规定，松香甘油酯作为脱毛剂，可用于畜禽脱毛处理工艺，工业松香不可用于畜禽屠宰拔毛操作。现场未检出有使用工业松香的情况。,2016/9/30 15:25
建议,集美城发,2016/8/24 9:37,去教育岛拱桥上护栏掉很多！小朋友很危险！请安排部门处理下！,去教育岛拱桥上护栏掉很多！小朋友很危险！请安排部门处理下！,经现场查看，该处反映的问题非我司管理范围内，已通知责任单位厦门园博苑景区管理处理。,2016/8/29 15:33
建议,"公安分局,公路分局",2016/8/24 16:09,希望能在后溪镇永祥新城的孙坂北路划斑马线或者建人行天桥,在后溪镇永祥新城的大门口，因道路修建，把原来的斑马线弄没了，导致居民出行存在安全隐患，请有关部门去现场查看，尽快规划斑马线或者设立人行天桥。给附近居民一个安全的出行环境。,公安分局:已办结。,2016/9/4 10:18
建议,建设局,2016/8/25 15:47,关于中航城C区周边市政配套和市容市貌管理问题，请转区建设局。,自2012年中航城C区陆续入住以来，目前约有万人居住了。但其周边市政配套和市容市貌管理上，却长期处于三不管的无政府状态：政府不管，社区不管、物业不管。,中航城C区所处位置位于杏锦路及海翔大道交叉口，片区为新建。关于道路问题：由于涉及西亭村征地拆迁尚未解决，道路无法贯通；路灯问题：目前代建单位正与供电局签订合同，预计两个月后亮灯；环境问题：杏林街道已接手保洁，目前正在在对道路逐步清理。,2016/8/31 8:43
建议,公安分局,2016/8/26 10:06,关于调整纺织东路宁宝花园北门隔离栏的建议,杏林纺织东路位于宁宝花园北门的隔离栏设置不合理，造成宁宝世家和宁宝花园两个小区的左转车辆经常拥挤，使正常行驶的车辆无法顺利通行，有安全隐患。建议：将隔离栏（宁宝世家东侧路口）这段拆除，此段道路两侧停车位取消。,公安分局:已办结。,2016/9/4 10:17
建议,交通局,2016/8/26 16:46,延长公交路线，增设站点946路.936路,现在中海与聚镇楼盘入住人员很多，在2个楼盘之间没有公交站点，希望有关方面考虑最后一公里，居民出入不方便，特别是居民要坐946路到岛内的，这条线路周边也只有这路车，现在都要走快20分钟的路程去仰后公交站坐车，太麻烦了，还有936有在（杏北小学站），但是也没有到中海楼盘这里，所以希望936路增设站点到（中海与聚镇之间）；946路增设站点（杏北小学站）和（中海与聚镇之间）。,您好，政民互动MD0033297号建议收悉，现回复如下：,2016/9/2 17:34
建议,集美城发,2016/8/28 22:06,集美区管道建设,现在集美区各村居都在进行污水管改造，把村里的路都挖了个遍，为何就埋下污水管，为何不留更大口径的管道通道，以后如果还要安装一些通信、煤气管道、电缆是否又要开挖多次地面？,我司仅根据业主要求代建其污水纳管建设项目。其共同管道的建设请征询建设局或其他政府相关部门。,2016/9/2 8:10
建议,"环保分局,交通局,公路分局",2016/8/29 13:53,杏前路与海翔路交叉高架桥车辆噪音,杏前路与海翔路交叉高架桥，来往中大型货车，上高架爬坡声音非常大，困扰夏商新纪元及中海锦城国际的居民，建议增加声屏障,《转办件》（201608290093）已收悉，现将办理情况回复如下：,2016/9/7 11:09
建议,交通局,2016/8/29 16:05,建议915路公交车最后一班延迟到21:00,现在915路公交车最后一班是20:00，经常去万达吃个饭就没车回了，建议最后一班水上运动中心发车时间推迟到21:00.,您好，政民互动MD0033354号建议收悉，我局责成公交公司进行调查处理，现回复如下：,2016/9/5 10:58
建议,交通局,2016/8/30 15:12,"911,914,915，927公交车问题","建议增加911,914,915，927频次，貌似现在这几路车一个方向只有一辆公交车，经常要等半小时，希望能增加这些车的班次",您好，政民互动MD0033373号建议收悉，我局责成公交公司进行调查处理，现回复如下：,2016/9/5 10:53
建议,"交通局,交通局",2016/8/31 8:41,建议铺设安仁里小区至三社小学的人行道,近期路过灌口三社路，发现安仁里小区至集美粮库段有200米左右的道路未铺设人行道，路边的绿化带也处于无人管理状态，杂草树枝横生，已遮挡部分路面，每天上下班及学生上学、放学时间，经常看见不少学生、路人、自行车、摩托车、汽车相互穿插混行，这条路又是安仁里小区所有学生去三社小学上学的必经之路，每次经过都是险现环生，存在不小的安全隐患，希望有关部门能尽快铺设这条不足200米的安全人行道，还附近居民、学生一个安全出行的生命线，避免事故的发生。,接此转办单后，我局高度重视，立即通知管养单位对此路段遮挡路面的杂草、树枝进行修剪，同时安排工作人员前往现场勘查。,2016/9/8 10:58
建议,"公路分局,规划分局",2016/8/31 14:35,宁海社区与园博苑交通改善,"宁海社区与园博苑很近,但没有直通的线路,居民去园博苑散步或跑步不方便.建议建设步行道路连接.",您好，根据《集美区空间布局规划》（2016年），杏前路以南的居住区在靠沿海一侧规划有道路下穿杏林大桥至园博苑一侧。,2016/9/13 16:19
建议,"公路分局,建设局",2016/9/1 8:52,杏北小学人行道问题,杏北小学靠水厂一侧的人行道，小学生上学高峰期，摩托车和电动车常挤入，存在安全隐患，能否将这条人行道的两端都做个Z字形围挡，仅供行人通过，限制摩托和电动车通过，保证小学生上学路上安全。谢谢！,你好，我局将与交警部门、学校等相关单位就杏北小学周边通行安全问题进行梳理并改造。,2016/9/13 17:16
建议,交通局,2016/9/1 13:53,建议增加龙湖嘉屿城，联发欣悦湾到中科院的的公交车。,建议增加龙湖嘉屿城，联发欣悦湾到中科院的的公交车。,您好，政民互动MD0033431号建议收悉，现回复如下：,2016/9/8 10:56
建议,杏林街道,2016/9/2 11:57,宁宝需要一个菜市场,宁宝小区这么大社区，这么连个菜市场都没有。让宁安里和宁宝花园之间都变菜市场，交通拥堵。希望相关部门给考予虑。,今年我办与杏林建发公司联系筹办农贸市场事宜，杏林建发公司同意承租经营高浦综合市场一层（位于集美区纺织东路22号，权属单位：杏林街道高浦社区居委会，市场部分总面积约12800㎡(其中一层约5000㎡、二层约7800㎡)。该场所工程已完工，但内部属毛坯房，需要内部装修经营设施后才能使用）开办农贸市场，目前杏林建发已委托专业机构完成具体经营方案的拟定，正与高浦社区具体商谈承租经营事宜，预计年底可营业。届时可疏堵结合，一方面由建发公司把农贸市场摊位优先租赁给文达路现有占道经营户，另一方面由城管执法中队加强对文达路占道经营执法管理，消除占道经营。该农贸市场离宁宝较近，可解决宁宝居民需求，缓解交通拥堵。,2016/9/7 16:06
建议,"公路分局,后溪镇,公路分局,集美城发",2016/9/2 12:57,北站圣果路地下通道因积水不通，学生上学不得不横过六车道的大马路很不安全，希望早日清淤泥积水，谢谢,北站圣果路地下通道因淤泥积水不通行，新城际广场小区的学生要到对面的窗内小学上学，不得不横过六车道的大马路（没有天桥），很不安全，希望领导早日安排清淤泥积水，方便学生过马路上学，不胜感激！,经现场查看，该处地下通道为市级现状移交项目，积水问题已安排工作人员进行处理，预计9月24日完成。通道内设施完善已通知责任单位厦门百城建设投资有限公司处理。,2016/9/29 9:21
建议,移动公司,2016/8/7 16:29,移动通讯信号该加强了,我是灌口幸福家园的住户，小区的通讯信号也太弱了吧，有时候接打个电话都很难，希望通讯部门能够在小区内增加基站，方便我们的日常生活，谢谢！,,
建议,"教育局,规划分局,教育局",2016/8/8 14:48,建议规划增设杏林桥头片区公办幼儿园。,杏林桥头联发万科禹洲中海四大盘才一个万科红橡树幼儿园，价格奇高，排队还排不上。根本不能满足片区幼儿的入园需求，中海那边也规划有一个幼儿园，但只针对中海小区招收。另外禹洲的两个私立幼儿园也是价格很高。在万科19号20号楼下有块空地一直闲置（与禹洲三期相邻），建议在这块地上开办公立幼儿园，以解决这大片区内几万居民的最迫切需求。谢谢！,兴建公办幼儿园用地需符合规划布局。该地块不属于幼儿园用地，具体用地性质请咨询规划部门。,2016/8/18 16:26
